site_id,timestamp,anomaly_score,score_iso,score_pca,score_z_baseline,threshold,alert
site_01,2026-01-01 11:45:00,0.8183134920634921,0.7957837301587302,0.7709821428571428,0.9456349206349206,0.9883180183531747,0
site_01,2026-01-01 12:00:00,0.8693849206349207,0.852281746031746,0.8387896825396826,0.9580357142857143,0.9883180183531747,0
site_01,2026-01-01 12:15:00,0.9375942460317459,0.9497023809523809,0.8949900793650793,0.9712301587301587,0.9883180183531747,0
site_01,2026-01-01 12:30:00,0.838655753968254,0.8446924603174604,0.8160714285714286,0.8574404761904761,0.9883180183531747,0
site_01,2026-01-01 12:45:00,0.5796924603174604,0.7422123015873016,0.08546626984126984,0.9147321428571429,0.9883180183531747,0
site_01,2026-01-01 13:00:00,0.6608928571428572,0.7887896825396825,0.29017857142857145,0.8972222222222223,0.9883180183531747,0
site_01,2026-01-01 13:15:00,0.518328373015873,0.6438492063492064,0.07336309523809524,0.8719742063492063,0.9883180183531747,0
site_01,2026-01-01 13:30:00,0.7455853174603175,0.8485119047619047,0.46478174603174605,0.9094742063492064,0.9883180183531747,0
site_01,2026-01-01 13:45:00,0.9803769841269842,0.993204365079365,0.9565972222222222,0.9839781746031746,0.9883180183531747,0
site_01,2026-01-01 14:00:00,0.7735664682539682,0.7918154761904762,0.7139880952380953,0.817311507936508,0.9883180183531747,0
site_01,2026-01-01 14:15:00,0.9030952380952382,0.9001984126984127,0.8632936507936508,0.9700396825396825,0.9883180183531747,0
site_01,2026-01-01 14:30:00,0.7715972222222223,0.7685515873015873,0.9143849206349206,0.565029761904762,0.9883180183531747,0
site_01,2026-01-01 14:45:00,0.6449404761904762,0.8918154761904762,0.06185515873015873,0.9023809523809524,0.9883180183531747,0
site_01,2026-01-01 15:00:00,0.6442460317460318,0.7973214285714286,0.21121031746031746,0.9111111111111111,0.9883180183531747,0
site_01,2026-01-01 15:15:00,0.720922619047619,0.8802083333333334,0.31374007936507936,0.9334821428571428,0.9883180183531747,0
site_01,2026-01-01 15:30:00,0.6904861111111111,0.8633928571428572,0.2400793650793651,0.9338293650793651,0.9883180183531747,0
site_01,2026-01-01 15:45:00,0.6596279761904762,0.7443948412698412,0.33779761904761907,0.9304563492063492,0.9883180183531747,0
site_01,2026-01-01 16:00:00,0.5261607142857143,0.5791170634920635,0.2623511904761905,0.789484126984127,0.9883180183531747,0
site_01,2026-01-01 16:15:00,0.4926488095238095,0.647420634920635,0.06706349206349206,0.7440972222222222,0.9883180183531747,0
site_01,2026-01-01 16:30:00,0.6525099206349206,0.7981646825396825,0.24270833333333333,0.9030753968253968,0.9883180183531747,0
site_01,2026-01-01 16:45:00,0.8860218253968254,0.9139880952380952,0.9336309523809524,0.7446924603174603,0.9883180183531747,0
site_01,2026-01-01 17:00:00,0.8377430555555555,0.8631448412698413,0.8218253968253968,0.7981150793650794,0.9883180183531747,0
site_01,2026-01-01 17:15:00,0.7403521825396826,0.8694940476190476,0.5576388888888889,0.6915674603174603,0.9883180183531747,0
site_01,2026-01-01 17:30:00,0.6415724206349207,0.6158730158730159,0.8197916666666667,0.4384920634920635,0.9883180183531747,0
site_01,2026-01-01 17:45:00,0.8338095238095238,0.879563492063492,0.8007936507936508,0.7689484126984127,0.9883180183531747,0
site_01,2026-01-01 18:00:00,0.551860119047619,0.7273809523809524,0.16612103174603174,0.6916666666666667,0.9883180183531747,0
site_01,2026-01-01 18:15:00,0.5424553571428572,0.7026289682539683,0.16498015873015873,0.708234126984127,0.9883180183531747,0
site_01,2026-01-01 18:30:00,0.734593253968254,0.7754464285714285,0.896875,0.3890376984126984,0.9883180183531747,0
site_01,2026-01-01 18:45:00,0.6437996031746032,0.5890376984126984,0.8321924603174603,0.49811507936507937,0.9883180183531747,0
site_01,2026-01-01 19:00:00,0.47122519841269844,0.5513392857142857,0.28134920634920635,0.5557539682539683,0.9883180183531747,0
site_01,2026-01-01 19:15:00,0.7180307539682539,0.7280753968253968,0.8216765873015873,0.5374503968253969,0.9883180183531747,0
site_01,2026-01-01 19:30:00,0.5523759920634921,0.5375,0.6724702380952381,0.40942460317460316,0.9883180183531747,0
site_01,2026-01-01 19:45:00,0.683953373015873,0.7959325396825396,0.43219246031746034,0.7816468253968254,0.9883180183531747,0
site_01,2026-01-01 20:00:00,0.7611160714285714,0.7106150793650794,0.9322916666666666,0.6306051587301588,0.9883180183531747,0
site_01,2026-01-01 20:15:00,0.5125347222222222,0.7431051587301587,0.01378968253968254,0.6842261904761905,0.9883180183531747,0
site_01,2026-01-01 20:30:00,0.9117212301587301,0.9341765873015873,0.885515873015873,0.894890873015873,0.9883180183531747,0
site_01,2026-01-01 20:45:00,0.48348214285714286,0.4975198412698413,0.37529761904761905,0.6106646825396825,0.9883180183531747,0
site_01,2026-01-01 21:00:00,0.6722420634920634,0.9282242063492063,0.1414186507936508,0.8285218253968254,0.9883180183531747,0
site_01,2026-01-01 21:15:00,0.5225694444444444,0.7027777777777777,0.06041666666666667,0.7652777777777777,0.9883180183531747,0
site_01,2026-01-01 21:30:00,0.5481498015873016,0.5194940476190476,0.5027777777777778,0.6878472222222223,0.9883180183531747,0
site_01,2026-01-01 21:45:00,0.6119841269841271,0.6253968253968254,0.5175595238095239,0.7200892857142858,0.9883180183531747,0
site_01,2026-01-01 22:00:00,0.6058581349206349,0.6075396825396825,0.5318948412698413,0.7125992063492064,0.9883180183531747,0
site_01,2026-01-01 22:15:00,0.7250396825396825,0.7305059523809524,0.6441964285714286,0.8326388888888889,0.9883180183531747,0
site_01,2026-01-01 22:30:00,0.5136359126984127,0.6757440476190476,0.004464285714285714,0.8721230158730159,0.9883180183531747,0
site_01,2026-01-01 22:45:00,0.5204166666666667,0.6980654761904762,0.011656746031746032,0.8394345238095238,0.9883180183531747,0
site_01,2026-01-01 23:00:00,0.7552430555555556,0.9805059523809524,0.2382936507936508,0.9675099206349206,0.9883180183531747,0
site_01,2026-01-01 23:15:00,0.613720238095238,0.8481150793650793,0.012996031746031747,0.9288194444444444,0.9883180183531747,0
site_01,2026-01-01 23:30:00,0.6195734126984127,0.8699404761904762,0.008234126984126984,0.9106646825396826,0.9883180183531747,0
site_01,2026-01-01 23:45:00,0.626547619047619,0.8961805555555555,0.003025793650793651,0.8877480158730159,0.9883180183531747,0
site_01,2026-01-02 00:00:00,0.43915674603174604,0.5321428571428571,0.08154761904761905,0.7431051587301587,0.9883180183531747,0
site_01,2026-01-02 00:15:00,0.6136011904761904,0.838938492063492,0.03606150793650793,0.9165674603174603,0.9883180183531747,0
site_01,2026-01-02 00:30:00,0.8094742063492064,0.9399801587301587,0.4986111111111111,0.9495039682539682,0.9883180183531747,0
site_01,2026-01-02 00:45:00,0.4381646825396825,0.6191964285714285,0.001636904761904762,0.6403769841269841,0.9883180183531747,0
site_01,2026-01-02 01:00:00,0.8056299603174603,0.7949404761904761,0.815327380952381,0.8178075396825397,0.9883180183531747,0
site_01,2026-01-02 01:15:00,0.31597718253968254,0.4023313492063492,0.002976190476190476,0.569593253968254,0.9883180183531747,0
site_01,2026-01-02 01:30:00,0.5661359126984127,0.768154761904762,0.03933531746031746,0.8512896825396825,0.9883180183531747,0
site_01,2026-01-02 01:45:00,0.6178571428571429,0.8399305555555555,0.08794642857142858,0.8575396825396825,0.9883180183531747,0
site_01,2026-01-02 02:00:00,0.5803621031746031,0.811656746031746,0.02093253968253968,0.8412698412698413,0.9883180183531747,0
site_01,2026-01-02 02:15:00,0.48340277777777774,0.6126488095238095,0.05173611111111111,0.8077876984126984,0.9883180183531747,0
site_01,2026-01-02 02:30:00,0.6310664682539683,0.870734126984127,0.10342261904761904,0.8233630952380953,0.9883180183531747,0
site_01,2026-01-02 02:45:00,0.5765228174603174,0.7533234126984127,0.08214285714285714,0.8760912698412698,0.9883180183531747,0
site_01,2026-01-02 03:00:00,0.35565972222222225,0.4932539682539683,0.05590277777777778,0.46130952380952384,0.9883180183531747,0
site_01,2026-01-02 03:15:00,0.34521825396825395,0.5164186507936508,0.11006944444444444,0.2699404761904762,0.9883180183531747,0
site_01,2026-01-02 03:30:00,0.5157291666666667,0.7421130952380952,0.011111111111111112,0.7066964285714286,0.9883180183531747,0
site_01,2026-01-02 03:45:00,0.6644444444444445,0.7496031746031746,0.43898809523809523,0.7897321428571429,0.9883180183531747,0
site_01,2026-01-02 04:00:00,0.4211855158730159,0.5726686507936508,0.10942460317460317,0.5101190476190476,0.9883180183531747,0
site_01,2026-01-02 04:15:00,0.3746329365079365,0.43134920634920637,0.19027777777777777,0.509375,0.9883180183531747,0
site_01,2026-01-02 04:30:00,0.618625992063492,0.6851686507936507,0.5257936507936508,0.5915178571428571,0.9883180183531747,0
site_01,2026-01-02 04:45:00,0.46472718253968254,0.6634920634920635,0.209375,0.35084325396825394,0.9883180183531747,0
site_01,2026-01-02 05:00:00,0.8531398809523809,0.8688988095238095,0.8863095238095238,0.7639880952380952,0.9883180183531747,0
site_01,2026-01-02 05:15:00,0.39589781746031744,0.4444444444444444,0.31939484126984125,0.3892857142857143,0.9883180183531747,0
site_01,2026-01-02 05:30:00,0.7579414682539682,0.7652281746031746,0.9472222222222222,0.4558035714285714,0.9883180183531747,0
site_01,2026-01-02 05:45:00,0.4169642857142857,0.49523809523809526,0.16537698412698412,0.5986607142857143,0.9883180183531747,0
site_01,2026-01-02 06:00:00,0.5843402777777778,0.6949404761904762,0.3533234126984127,0.6543650793650794,0.9883180183531747,0
site_01,2026-01-02 06:15:00,0.5515873015873016,0.6441964285714286,0.19092261904761904,0.8610615079365079,0.9883180183531747,0
site_01,2026-01-02 06:30:00,0.7281448412698412,0.729563492063492,0.660515873015873,0.8260416666666667,0.9883180183531747,0
site_01,2026-01-02 06:45:00,0.7647817460317461,0.8475694444444445,0.6105654761904762,0.7891369047619048,0.9883180183531747,0
site_01,2026-01-02 07:00:00,0.7632837301587302,0.7130456349206349,0.7422123015873016,0.9204861111111111,0.9883180183531747,0
site_01,2026-01-02 07:15:00,0.47104662698412697,0.3725198412698413,0.6300099206349207,0.4789186507936508,0.9883180183531747,0
site_01,2026-01-02 07:30:00,0.6192708333333333,0.6225694444444444,0.5765873015873015,0.6750496031746032,0.9883180183531747,0
site_01,2026-01-02 07:45:00,0.8123759920634921,0.7684027777777778,0.8995039682539683,0.7916170634920635,0.9883180183531747,0
site_01,2026-01-02 08:00:00,0.5584920634920636,0.6878472222222223,0.19389880952380953,0.7819940476190477,0.9883180183531747,0
site_01,2026-01-02 08:15:00,0.6779464285714285,0.7909722222222222,0.39226190476190476,0.8239087301587301,0.9883180183531747,0
site_01,2026-01-02 08:30:00,0.847078373015873,0.7797123015873015,0.9051587301587302,0.9283730158730159,0.9883180183531747,0
site_01,2026-01-02 08:45:00,0.6664980158730158,0.6843253968253968,0.5090277777777777,0.8581349206349206,0.9883180183531747,0
site_01,2026-01-02 09:00:00,0.3884176587301587,0.44662698412698415,0.15272817460317462,0.5964285714285714,0.9883180183531747,0
site_01,2026-01-02 09:15:00,0.3912251984126984,0.4658234126984127,0.02906746031746032,0.7479662698412698,0.9883180183531747,0
site_01,2026-01-02 09:30:00,0.9195982142857143,0.9055555555555556,0.9325892857142857,0.935218253968254,0.9883180183531747,0
site_01,2026-01-02 09:45:00,0.9775248015873016,0.9748015873015873,0.9878472222222222,0.9688492063492063,0.9883180183531747,0
site_01,2026-01-02 10:00:00,0.9927579365079365,0.9945436507936508,0.9900793650793651,0.9923115079365079,0.9883180183531747,1
site_01,2026-01-02 10:15:00,0.997470238095238,0.9986607142857142,0.9959821428571428,0.9967261904761905,0.9883180183531747,1
site_01,2026-01-02 10:30:00,0.8595882936507936,0.8506944444444444,0.809970238095238,0.95625,0.9883180183531747,0
site_01,2026-01-02 10:45:00,0.4595039682539683,0.560515873015873,0.05248015873015873,0.8175099206349207,0.9883180183531747,0
site_01,2026-01-02 11:00:00,0.8093452380952382,0.8321924603174603,0.8751488095238096,0.6535218253968254,0.9883180183531747,0
site_01,2026-01-02 11:15:00,0.956468253968254,0.9536210317460317,0.9545138888888889,0.9665178571428571,0.9883180183531747,0
site_01,2026-01-02 11:30:00,0.6498660714285714,0.6365079365079365,0.5339781746031746,0.857093253968254,0.9883180183531747,0
site_01,2026-01-02 11:45:00,0.7117212301587301,0.8330357142857143,0.37842261904761904,0.9083829365079366,0.9883180183531747,0
site_01,2026-01-02 12:00:00,0.7118055555555556,0.7310019841269841,0.5627480158730159,0.8874007936507936,0.9883180183531747,0
site_01,2026-01-02 12:15:00,0.9277628968253968,0.9188988095238095,0.939781746031746,0.9318948412698412,0.9883180183531747,0
site_01,2026-01-02 12:30:00,0.9901835317460317,0.9921130952380952,0.991468253968254,0.9834325396825396,0.9883180183531747,1
site_01,2026-01-02 12:45:00,0.9322569444444445,0.9208829365079365,0.9400793650793651,0.9489583333333333,0.9883180183531747,0
site_01,2026-01-02 13:00:00,0.9842311507936509,0.989484126984127,0.9782242063492064,0.980109126984127,0.9883180183531747,0
site_01,2026-01-02 13:15:00,0.5132192460317461,0.58125,0.1930059523809524,0.8234623015873016,0.9883180183531747,0
site_01,2026-01-02 13:30:00,0.6345386904761905,0.8182043650793651,0.27420634920634923,0.7158730158730159,0.9883180183531747,0
site_01,2026-01-02 13:45:00,0.9025595238095239,0.8486111111111111,0.9577380952380953,0.9546626984126985,0.9883180183531747,0
site_01,2026-01-02 14:00:00,0.901359126984127,0.9103174603174603,0.8742063492063492,0.9196924603174603,0.9883180183531747,0
site_01,2026-01-02 14:15:00,0.9937499999999999,0.9986111111111111,0.9882936507936508,0.9897817460317461,0.9883180183531747,1
site_01,2026-01-02 14:30:00,0.9777529761904762,0.9810019841269841,0.9823412698412698,0.9627480158730158,0.9883180183531747,0
site_01,2026-01-02 14:45:00,0.9528224206349206,0.9350198412698413,0.9700892857142858,0.9714285714285714,0.9883180183531747,0
site_01,2026-01-02 15:00:00,0.6667906746031745,0.7615079365079365,0.39875992063492066,0.8320436507936508,0.9883180183531747,0
site_01,2026-01-02 15:15:00,0.5082291666666667,0.6158234126984127,0.22450396825396826,0.6648313492063492,0.9883180183531747,0
site_01,2026-01-02 15:30:00,0.5398412698412698,0.6439980158730159,0.259077380952381,0.700595238095238,0.9883180183531747,0
site_01,2026-01-02 15:45:00,0.7638492063492064,0.8649305555555555,0.6135416666666667,0.7366071428571429,0.9883180183531747,0
site_01,2026-01-02 16:00:00,0.9842509920634921,0.9883928571428572,0.9828869047619048,0.9759424603174603,0.9883180183531747,0
site_01,2026-01-02 16:15:00,0.8045882936507937,0.7580853174603175,0.8553571428571428,0.8446924603174604,0.9883180183531747,0
site_01,2026-01-02 16:30:00,0.6967708333333333,0.7539186507936508,0.464484126984127,0.9023313492063492,0.9883180183531747,0
site_01,2026-01-02 16:45:00,0.4284623015873016,0.5269345238095238,0.1722718253968254,0.5665674603174603,0.9883180183531747,0
site_01,2026-01-02 17:00:00,0.6042212301587302,0.6716765873015873,0.30873015873015874,0.8788194444444445,0.9883180183531747,0
site_01,2026-01-02 17:15:00,0.5236706349206349,0.5937996031746032,0.22961309523809523,0.7894345238095238,0.9883180183531747,0
site_01,2026-01-02 17:30:00,0.5583680555555556,0.7268353174603175,0.21656746031746033,0.6499007936507937,0.9883180183531747,0
site_01,2026-01-02 17:45:00,0.6267311507936508,0.6593253968253968,0.5670138888888889,0.6348214285714285,0.9883180183531747,0
site_01,2026-01-02 18:00:00,0.588139880952381,0.8221726190476191,0.0681547619047619,0.7830357142857143,0.9883180183531747,0
site_01,2026-01-02 18:15:00,0.7273511904761905,0.7806547619047619,0.6446428571428572,0.7181547619047619,0.9883180183531747,0
site_01,2026-01-02 18:30:00,0.3645982142857143,0.39032738095238095,0.21061507936507937,0.53125,0.9883180183531747,0
site_01,2026-01-02 18:45:00,0.3806498015873016,0.48353174603174603,0.14657738095238096,0.4745535714285714,0.9883180183531747,0
site_01,2026-01-02 19:00:00,0.3792956349206349,0.5246031746031746,0.1284722222222222,0.39226190476190476,0.9883180183531747,0
site_01,2026-01-02 19:15:00,0.3714980158730159,0.44434523809523807,0.23720238095238094,0.3908234126984127,0.9883180183531747,0
site_01,2026-01-02 19:30:00,0.5135119047619048,0.5404265873015873,0.3765376984126984,0.651686507936508,0.9883180183531747,0
site_01,2026-01-02 19:45:00,0.6598214285714286,0.6050595238095238,0.671329365079365,0.7794642857142857,0.9883180183531747,0
site_01,2026-01-02 20:00:00,0.39555059523809527,0.5901785714285714,0.15084325396825396,0.2760416666666667,0.9883180183531747,0
site_01,2026-01-02 20:15:00,0.26342261904761904,0.45381944444444444,0.022271825396825397,0.14915674603174603,0.9883180183531747,0
site_01,2026-01-02 20:30:00,0.2328323412698413,0.2605654761904762,0.08571428571428572,0.3841765873015873,0.9883180183531747,0
site_01,2026-01-02 20:45:00,0.1710515873015873,0.20580357142857142,0.005307539682539683,0.3327876984126984,0.9883180183531747,0
site_01,2026-01-02 21:00:00,0.4767013888888889,0.6767361111111111,0.017261904761904763,0.6657738095238095,0.9883180183531747,0
site_01,2026-01-02 21:15:00,0.2848611111111111,0.38531746031746034,0.2060515873015873,0.1519345238095238,0.9883180183531747,0
site_01,2026-01-02 21:30:00,0.3394940476190476,0.3497519841269841,0.17842261904761905,0.5554563492063492,0.9883180183531747,0
site_01,2026-01-02 21:45:00,0.532485119047619,0.7446924603174603,0.2879960317460317,0.36870039682539685,0.9883180183531747,0
site_01,2026-01-02 22:00:00,0.3703125,0.4639384920634921,0.03353174603174603,0.6414186507936508,0.9883180183531747,0
site_01,2026-01-02 22:15:00,0.5366369047619048,0.7083829365079365,0.01899801587301587,0.8837301587301587,0.9883180183531747,0
site_01,2026-01-02 22:30:00,0.6532192460317461,0.9120535714285715,0.03869047619047619,0.9279265873015873,0.9883180183531747,0
site_01,2026-01-02 22:45:00,0.6783581349206349,0.9184523809523809,0.2460813492063492,0.7265376984126984,0.9883180183531747,0
site_01,2026-01-02 23:00:00,0.39284722222222224,0.4941468253968254,0.12192460317460317,0.5459821428571429,0.9883180183531747,0
site_01,2026-01-02 23:15:00,0.4710714285714286,0.6124007936507937,0.000496031746031746,0.8236111111111111,0.9883180183531747,0
site_01,2026-01-02 23:30:00,0.5368303571428571,0.731845238095238,0.0005456349206349206,0.8537202380952381,0.9883180183531747,0
site_01,2026-01-02 23:45:00,0.35125,0.39345238095238094,0.08521825396825397,0.6447916666666667,0.9883180183531747,0
site_01,2026-01-03 00:00:00,0.7441021825396826,0.9474702380952381,0.25555555555555554,0.9685019841269841,0.9883180183531747,0
site_01,2026-01-03 00:15:00,0.7684424603174604,0.969593253968254,0.29756944444444444,0.971875,0.9883180183531747,0
site_01,2026-01-03 00:30:00,0.5400496031746032,0.714484126984127,0.01765873015873016,0.8875496031746032,0.9883180183531747,0
site_01,2026-01-03 00:45:00,0.7549404761904761,0.9574900793650793,0.2856646825396825,0.9524801587301587,0.9883180183531747,0
site_01,2026-01-03 01:00:00,0.6903521825396826,0.9401785714285714,0.11949404761904762,0.9220734126984127,0.9883180183531747,0
site_01,2026-01-03 01:15:00,0.684955357142857,0.9198412698412698,0.1339781746031746,0.9242063492063493,0.9883180183531747,0
site_01,2026-01-03 01:30:00,0.5418551587301588,0.7133928571428572,0.02757936507936508,0.8844246031746031,0.9883180183531747,0
site_01,2026-01-03 01:45:00,0.5769494047619048,0.7202380952380952,0.1337797619047619,0.8834821428571429,0.9883180183531747,0
site_01,2026-01-03 02:00:00,0.6338690476190476,0.8831845238095238,0.045882936507936505,0.8925595238095239,0.9883180183531747,0
site_01,2026-01-03 02:15:00,0.5317113095238095,0.6438988095238095,0.15367063492063493,0.8183035714285715,0.9883180183531747,0
site_01,2026-01-03 02:30:00,0.8054563492063492,0.9807043650793651,0.403125,0.9708333333333333,0.9883180183531747,0
site_01,2026-01-03 02:45:00,0.48051587301587306,0.6006448412698413,0.03318452380952381,0.8511904761904762,0.9883180183531747,0
site_01,2026-01-03 03:00:00,0.6653075396825396,0.881795634920635,0.14012896825396826,0.9118551587301588,0.9883180183531747,0
site_01,2026-01-03 03:15:00,0.787435515873016,0.9261904761904762,0.4494543650793651,0.9475198412698412,0.9883180183531747,0
site_01,2026-01-03 03:30:00,0.8491418650793651,0.9389384920634921,0.6533730158730159,0.9183035714285714,0.9883180183531747,0
site_01,2026-01-03 03:45:00,0.6062053571428572,0.7388888888888889,0.2589781746031746,0.7953373015873015,0.9883180183531747,0
site_01,2026-01-03 04:00:00,0.47877480158730157,0.602281746031746,0.21155753968253968,0.5708333333333333,0.9883180183531747,0
site_01,2026-01-03 04:15:00,0.7585714285714286,0.819890873015873,0.5817956349206349,0.870436507936508,0.9883180183531747,0
site_01,2026-01-03 04:30:00,0.45099702380952383,0.48660714285714285,0.2817956349206349,0.6157738095238096,0.9883180183531747,0
site_01,2026-01-03 04:45:00,0.586954365079365,0.6194444444444445,0.435515873015873,0.7328869047619048,0.9883180183531747,0
site_01,2026-01-03 05:00:00,0.6581498015873016,0.7040178571428571,0.4849206349206349,0.8033234126984127,0.9883180183531747,0
site_01,2026-01-03 05:15:00,0.5196378968253967,0.5250496031746031,0.6704365079365079,0.2799107142857143,0.9883180183531747,0
site_01,2026-01-03 05:30:00,0.5911904761904762,0.6248511904761904,0.7357638888888889,0.29017857142857145,0.9883180183531747,0
site_01,2026-01-03 05:45:00,0.44007936507936507,0.38129960317460315,0.5233630952380952,0.4621031746031746,0.9883180183531747,0
site_01,2026-01-03 06:00:00,0.5100148809523809,0.5392361111111111,0.5814484126984127,0.32981150793650793,0.9883180183531747,0
site_01,2026-01-03 06:15:00,0.7381150793650794,0.8140376984126985,0.6742559523809524,0.6440972222222222,0.9883180183531747,0
site_01,2026-01-03 06:30:00,0.6167708333333334,0.649156746031746,0.6540674603174603,0.4798611111111111,0.9883180183531747,0
